,KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,Unnamed: 23,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
1907,5988465,Kepler,-1,1,7.0565264,1.75e-05,54960.118623,0.378107,0.0033,0.0033,0.2089,0.2127,0.5001,0.76,298.8648,41.2941,76.2828,6.6928,11.418,8661.0,-9999.0,-9999.0,False,,-2147483648,3145-2530-1 ,1635378410781933568,2075322218839831808,1930848,2015.0,298.864738015,0.251365075451,41.2940903513,0.307958707764,1.07757543378,0.471668444474,-3.93607063374,1.82043049418,-8.57541663844,1.52400790649,0.309036701918,0.508667707443,-0.693566262722,-0.433315455914,0.595083296299,-0.56308978796,-0.513637602329,-0.862023413181,-0.614975750446,0.570478200912,95,95,95,91,0,4,,0.854979789324,645.108977121,True,8.34663486481,1.30567502975,3.33663992933e-05,5,14,True,0.367774039507,0.349975824356,0.381516396999,0.339135408401,-91.1466598511,82.9788589478,-0.90412902832,10.9476985931,103,481182.991455,762.070135247,11.3189943944,NOT_AVAILABLE,76.2828336531,6.69265696661,316.750454615,60.1350009942,3.98818522877e-05
1917,5990753,Kepler,-1,1,7.2165917,1.81e-05,55002.947127,0.025778,0.0,-1.0,0.0341,-1.0,1.0,0.15,299.3055,41.2635,76.4264,6.3923,10.916,4886.0,5006.0,5036.0,False,,-2147483648,3145-1592-1 ,1635378410781933568,2075134305430373504,74253,2015.0,299.305470788,0.164616855748,41.2635175911,0.208649467463,0.965430592565,0.319939919025,-2.85127372647,1.37111892613,-2.53221058481,0.972923190853,0.620545268059,0.7152993083,-0.774864554405,-0.483527004719,0.778801977634,-0.747564017773,-0.466932266951,-0.905548155308,-0.48152795434,0.553041160107,105,105,105,98,0,7,,0.426217597957,371.378638002,True,4.25024080276,4.94786643982,3.0124301702e-05,5,18,False,0.356732964516,0.271505266428,0.184092417359,0.428810715675,-84.3297195435,-81.0576553345,11.268406868,7.83320951462,136,774071.04377,1512.5644019,10.8028180094,NOT_AVAILABLE,76.4264103337,6.39217274025,317.338483266,59.9785065803,2.98920729659e-05
1926,3335816,Kepler,-1,1,7.4220063,1.88e-05,54954.355631,0.022997,0.021,0.0106,0.0189,0.019,0.4993,0.16,289.6983,38.4066,70.3589,11.5505,12.084,6079.0,6354.0,6178.0,True,,-2147483648,3121-1241-1 ,1635378410781933568,2051381727529762560,65924,2015.0,289.69827383,0.177424470177,38.4065629598,0.292074488697,1.49278127368,0.381429523234,-8.91636985922,1.63145866662,-6.23939462399,1.35825429854,0.352252811193,0.457465440035,-0.617897450924,-0.415851742029,0.691041886806,-0.670449435711,-0.746121823788,-0.876921772957,-0.622205913067,0.567499399185,90,90,90,80,0,10,,0.592544120437,153.838983766,True,5.82938528061,2.81276583672,2.99168368656e-05,5,12,False,0.530297756195,0.309330940247,0.273391604424,0.204794228077,-115.440185547,72.8014144897,1.70252919197,-9.84896755219,98,266411.735514,165.730866247,11.9608866845,NOT_AVAILABLE,70.3588859562,11.5503348925,301.574421566,59.7050902908,1.9974279149e-05
1955,10601579,Kepler,-1,1,8.0987542,2.16e-05,54967.774613,0.035764,0.0561,0.0368,0.0243,0.0243,0.4889,0.2,292.4918,47.8354,79.9801,13.7699,11.587,-1.0,-1.0,-1.0,False,,-2147483648,3547-1506-1 ,1635378410781933568,2128503603404650240,551527,2015.0,292.491784418,0.149200201887,47.8352973347,0.240599106129,1.53783065754,0.292908560426,-12.2497833305,0.868191060589,-14.7940413057,0.675632128448,-0.123654253781,-0.0736067667603,-0.476980537176,0.242416217923,0.859339356422,-0.568613946438,-0.645336329937,-0.706111311913,-0.531117022038,0.115084633231,98,98,98,94,0,4,,0.346060125408,135.754763823,True,3.4999358654,7.75134754181,2.54358601524e-05,5,16,False,0.144091963768,0.192899957299,0.270891666412,0.229943528771,-89.7322540283,67.6747894287,-0.992872357368,0.147029265761,113,416815.862676,533.528258721,11.4749094677,NOT_AVAILABLE,79.980074768,13.7697624844,313.123805198,67.9348606245,5.77040599759e-05
1960,8906676,Kepler,-1,1,8.2095139,2.17e-05,54958.852921,0.025759,0.1319,0.0148,0.0188,0.0188,0.5006,0.95,298.4486,45.1042,79.4531,8.8707,12.121,-1.0,-1.0,-1.0,False,,-2147483648,3558-2181-1 ,1635378410781933568,2079397730483746304,1141513,2015.0,298.44854376,0.131266888516,45.1041615952,0.231708434999,2.94795030844,0.304860647336,-1.64833396858,1.68066294513,-3.00968560037,0.769561471114,0.697583377361,0.718091070652,-0.751688241959,-0.583129703999,0.846359193325,-0.856462359428,-0.711426913738,-0.946203649044,-0.532204449177,0.524402737617,103,103,103,96,0,7,,0.320117701974,102.028130674,True,3.25977349281,9.35562801361,2.77786639344e-05,5,15,False,0.519778013229,0.196598306298,0.0545098744333,0.227746993303,-110.219825745,86.7897949219,37.1120185852,12.9484195709,119,291280.073923,79.1493658204,11.8639931235,NOT_AVAILABLE,79.4531498923,8.87055099719,319.457758769,63.7395653326,4.17924965916e-05
1964,8013439,Kepler,2352,1,8.2562148,2.19e-05,54970.927994,0.016775,0.0,-1.0,0.0127,-1.0,1.0,0.1,285.1828,43.8311,74.0723,16.8436,10.421,-1.0,-1.0,-1.0,True,,-2147483648,3132-2059-1 ,1635378410781933568,2105835281411929728,1922796,2015.0,285.182865586,0.132953734007,43.8310300557,0.199723982681,3.75572659431,0.235595222309,14.7640126908,0.944507686861,-13.1003692211,0.653814894373,0.365840554237,0.274226099253,-0.411945581436,-0.343483299017,0.470551908016,-0.467605143785,-0.67684584856,-0.837756872177,-0.163915097713,0.0331293530762,104,104,103,104,1,0,,0.257040565022,125.746499899,True,2.68446230888,11.7270870209,2.89056115435e-05,5,16,False,0.189116537571,0.121778130531,0.148632511497,0.135866880417,-112.205947876,50.626285553,35.2877922058,33.8767127991,110,1020657.36187,601.649185636,10.5025701328,NOT_AVAILABLE,74.072291115,16.8433984782,297.477523784,65.8282238438,2.09206480504e-05
1968,10221886,Kepler,-1,1,8.3167176,2.23e-05,55004.929759,-1.0,0.0005,-1.0,0.1477,-1.0,1.0,-1.0,296.8986,47.2816,80.8531,10.8681,12.448,6148.0,6406.0,6395.0,False,,-2147483648,3561-729-1  ,1635378410781933568,2080380281558164096,538525,2015.0,296.898592554,0.236001355251,47.2815861943,0.316202850665,0.99105771756,0.401774935499,2.69676684596,1.45881854701,-3.04927257753,0.971843603884,0.266279041767,0.339310795069,-0.609647572041,-0.0725065842271,0.72130638361,-0.589349985123,-0.51342189312,-0.806253552437,-0.243511766195,-0.0167432222515,134,134,133,120,1,14,,0.864500060207,275.033420285,True,8.43824863434,1.32100617886,2.17535998672e-05,5,20,False,0.166889056563,0.185002654791,0.0840322971344,0.129073962569,-99.9743728638,58.5013084412,18.4361896515,10.8202362061,151,192841.511566,67.8187802258,12.3117687464,NOT_AVAILABLE,80.8531230803,10.8679469924,319.424497502,66.1668119326,1.63253002469e-05
1973,5817566,Kepler,6138,1,8.4121982,2.26e-05,54961.017551,0.071903,0.1525,0.1558,0.0442,0.0404,0.5007,0.47,298.476,41.0799,75.9476,6.8366,11.684,7994.0,-9999.0,-9999.0,True,,-2147483648,3141-1346-1 ,1635378410781933568,2073828875886603776,127988,2015.0,298.476035598,0.285615781673,41.0799225557,0.509722390571,0.201972686746,0.700030025193,4.15944252793,4.15693718669,-3.97565473863,1.47357633533,0.302749574184,0.422546327114,-0.713219225407,0.00466297287494,0.8954885602,-0.730502009392,-0.711086630821,-0.871541559696,-0.464729696512,0.260942697525,77,77,77,74,0,3,,0.647747710108,320.583603135,True,6.35715293884,2.34842920303,2.98902268696e-05,5,13,False,0.56704223156,0.0511391274631,0.441467046738,0.664148390293,-123.402519226,14.8837928772,39.2575035095,-0.953923106194,94,354115.706977,1701.43174307,11.6519070875,NOT_AVAILABLE,75.9476961958,6.83645781846,316.044042759,60.0491053144,4.02584499802e-05
1980,9851142,Kepler,3513,1,8.4803,4.85e-05,55002.77648,0.054122,0.0911,0.0123,0.0366,0.0454,0.6295,0.26,298.8002,46.6655,80.9485,9.4349,7.631,6804.0,7055.0,6943.0,True,,98028,            ,1635378410781933568,2085508884829184384,286322,2015.0,298.800219765,0.208408570984,46.6653859553,0.239490497483,6.93081674635,0.257828288533,2.87030826583,0.0400016298076,-42.3296899239,0.0358057914205,-0.0688888207078,-0.43863043189,0.203540533781,-0.0236788596958,0.184132352471,-0.0256144721061,0.256697326899,-0.125706940889,0.0547715686262,-0.0292341634631,87,87,87,84,0,3,4.94111824036,0.599926539242,142.04820852,True,2.51668381691,2.64422416687,7.65460572438e-06,3,15,False,0.461521983147,0.246042922139,0.108096182346,0.338477700949,-138.956985474,-86.6766052246,-46.0462684631,15.8412771225,105,15435445.5161,40548.3733149,7.55347214104,NOT_AVAILABLE,80.9483877491,9.43463219682,321.559285984,65.0328310315,6.2349682975e-05
1989,10031808,Kepler,-1,1,8.5896444,2.32e-05,54956.430326,0.057446,0.2582,0.0761,0.0368,0.0568,0.4866,0.28,298.7976,46.9302,81.1804,9.568,9.557,-1.0,-1.0,-1.0,True,,-2147483648,3562-2374-1 ,1635378410781933568,2085564341446949376,1515743,2015.0,298.79758927,0.173718540776,46.9302556941,0.268163622085,1.99959299372,0.293689251717,2.93852796952,0.883109888893,3.31871060502,0.872795319692,-0.162549823523,-0.0675067827106,-0.49069917202,0.1250769943,0.766486644745,-0.414518147707,-0.627979099751,-0.627628028393,-0.409908860922,0.250704020262,90,90,88,90,2,0,,0.440551158082,311.748302651,True,4.38538455963,4.80636453629,2.32329039136e-05,5,15,False,0.339796483517,0.163709104061,0.163480475545,0.387607365847,-140.006484985,84.9575424194,1.68485379219,4.14119243622,113,2767063.28382,6361.46867284,9.41972233449,NOT_AVAILABLE,81.180497073,9.56787062936,321.842898005,65.2693798881,4.62148678767e-05
1990,9786821,Kepler,-1,2,8.5935022,2.32e-05,54964.954288,0.052788,0.0003,-1.0,0.0386,-1.0,1.0,0.36,297.7257,46.5488,80.4769,10.02,11.51,-1.0,-1.0,-1.0,True,,-2147483648,3557-586-1  ,1635378410781933568,2080286926149009920,62281,2015.0,297.725780816,0.138512495816,46.548845884,0.19636147561,2.0237834792,0.24344088748,7.71395520096,0.994663100534,3.63506969506,0.67737254131,0.383303493261,0.424480289221,-0.564429044724,-0.216569408774,0.592913269997,-0.556728899479,-0.490465730429,-0.842315018177,-0.0715520530939,-0.0938841924071,122,122,121,116,1,6,,0.330690856641,143.99429537,True,3.3574552536,8.46027183533,3.103513518e-05,5,20,False,0.286114692688,0.210785463452,0.181935235858,0.119703948498,-102.890838623,64.1238708496,46.0066490173,25.8121166229,146,423683.141478,386.923262347,11.4571671049,NOT_AVAILABLE,80.4769136656,10.0198482979,319.86500289,65.2594336876,3.86547066189e-05
1991,9701423,Kepler,-1,1,8.6073975,2.34e-05,55002.826201,-1.0,-0.0003,-1.0,0.1984,-1.0,1.0,-1.0,287.6039,46.4128,77.2377,16.2322,10.829,6529.0,6572.0,6539.0,True,,-2147483648,3542-212-1  ,1635378410781933568,2130417543909762688,775968,2015.0,287.603897675,0.128704635122,46.4128556296,0.245522232364,1.93409325163,0.309935992681,-2.65279179442,1.02560766448,14.7314080756,0.496285775574,0.475951880217,0.558493077755,-0.683599829674,-0.19766753912,0.860179722309,-0.778431355953,-0.567570090294,-0.900704324245,-0.396007597446,0.183798879385,77,77,77,75,0,2,,0.297280773513,155.397139741,True,3.04986476898,10.2135972977,2.8220594686e-05,5,13,True,0.156892582774,0.26576000452,0.230293497443,0.0535099506378,-61.9067993164,62.2381095886,23.0502567291,-39.9988441467,85,799508.281649,1499.998573,10.7677126471,NOT_AVAILABLE,77.2377816534,16.2320912781,303.517764697,67.814125614,1.10627716601e-05
1997,4150611,Kepler,3156,3,8.6530923,2.36e-05,54961.005419,0.024746,0.0547,0.0511,0.017,0.0193,0.728,0.14,289.7425,39.2671,71.1671,11.8901,7.899,6623.0,6906.0,6473.0,True,,94924,            ,1635378410781933568,2100959119142939904,1304841,2015.0,289.742536216,0.34214612986,39.2671353781,0.5226008832,7.72978282207,0.464302233785,-6.94935841344,0.0351387048025,-5.96154575707,0.0381783697156,-0.274571150541,-0.0883218646049,0.407385826111,-0.158360406756,0.122453711927,-0.116822533309,0.568575203419,-0.0459460541606,0.0688913986087,-0.0483420416713,61,61,61,60,0,1,8.22545146942,1.36597452816,700.901691517,True,7.84984111786,0.523177087307,1.12785073725e-05,3,12,False,0.798669576645,0.465821266174,0.384409695864,0.245039969683,-114.623779297,75.5898895264,21.426864624,-16.4906864166,87,10035922.874,15498.4077291,8.02087677608,NOT_AVAILABLE,71.1672012256,11.8899851527,302.10640685,60.5245562743,8.29127356478e-05
2003,7914906,Kepler,6047,1,8.7529074,2.4e-05,54962.971405,-1.0,0.0408,-1.0,0.014,-1.0,1.0,-1.0,298.8165,43.6733,78.3339,7.927,11.961,6952.0,7280.0,7078.0,True,,-2147483648,3149-500-1  ,1635378410781933568,2078992354289751424,2038468,2015.0,298.816487961,0.142386105902,43.6733232075,0.197039837366,1.20950722871,0.268892191472,0.920015035328,1.17675809935,0.594824261755,0.808075597894,0.479825109243,0.558530032635,-0.722298502922,-0.421918332577,0.803920388222,-0.743947803974,-0.705324828625,-0.884558498859,-0.580815970898,0.54985666275,116,116,115,107,1,9,,0.341658521017,163.266943081,True,3.45907497406,8.25596046448,2.93025041174e-05,5,15,False,0.339023292065,0.112392120063,0.184300750494,0.340640693903,-115.447387695,75.0253067017,0.760328710079,5.8764667511,129,290539.515715,204.461988116,11.8667570431,NOT_AVAILABLE,78.333929622,7.92687716138,318.656693578,62.3308197741,2.42274415903e-05
2007,5090937,Kepler,3182,1,8.8006929,2.4e-05,55001.089963,-1.0,0.0012,0.0007,0.21,0.1248,0.4705,-1.0,289.2657,40.2555,71.9224,12.6429,11.04,7865.0,-9999.0,-9999.0,True,,-2147483648,3125-721-1  ,1635378410781933568,2101267360357687168,467004,2015.0,289.265752112,0.198182511281,40.2554924988,0.323251651447,1.00091589573,0.421033675024,0.873568833105,1.76458449942,0.834742790205,0.818870725286,0.592159092426,0.437267303467,-0.379833251238,-0.376705378294,0.773975491524,-0.784156918526,-0.0393490642309,-0.911199271679,0.24346844852,-0.381909042597,50,50,50,50,0,0,,0.438456021589,109.290243568,True,4.36561584473,4.89938402176,2.42865226028e-05,5,10,True,0.494849920273,0.235957667232,0.565557181835,0.226594537497,-48.1261291504,-61.4763450623,41.8913764954,10.5310249329,77,689745.302042,657.500398206,10.928048186,NOT_AVAILABLE,71.9224167647,12.642695527,301.938570946,61.5755424006,3.7761620824e-05
2025,12255108,Kepler,-1,1,9.1315263,2.53e-05,55002.508341,-1.0,-0.0015,-1.0,0.1728,-1.0,1.0,-1.0,289.5991,50.9386,82.1232,16.7528,11.594,7378.0,-9999.0,7319.0,True,,-2147483648,3554-261-1  ,1635378410781933568,2133229647977035136,768049,2015.0,289.599150945,0.142312968899,50.9385726051,0.399938032357,1.16314714508,0.578631476685,2.90313698826,3.4543237337,-2.4852716875,1.12800981258,0.513026297092,0.398114323616,-0.371651917696,-0.294078290462,0.945218741894,-0.9163210392,-0.622547924519,-0.959215044975,-0.571686506271,0.66332834959,36,36,36,34,0,2,,0.311391085452,102.033148654,True,3.17937850952,9.66885089874,2.34339768213e-05,5,6,True,0.47221198678,0.45385235548,0.500959575176,0.551600754261,-73.0795669556,-43.0970230103,41.992515564,1.2170778513,53,414415.854408,2648.51385239,11.4811791589,NOT_AVAILABLE,82.1231935443,16.7526247163,311.874457484,71.5383576217,2.62795236645e-05
2027,9552608,Kepler,80,1,9.2506211,2.6e-05,54959.154587,0.023614,0.001,-1.0,0.0143,-1.0,1.0,0.11,300.5376,46.1043,81.0735,8.1174,11.31,7906.0,-9999.0,-9999.0,True,,-2147483648,3558-2315-1 ,1635378410781933568,2085317741604497024,891550,2015.0,300.537553717,0.364033147231,46.1043137341,0.925890490258,1.1651223657,0.691502119026,-2.87083422469,2.15801896021,-8.54521023028,3.12484339878,-0.195078343153,0.0329372137785,-0.522280395031,0.169526010752,0.683115124702,-0.383633583784,-0.827900528908,-0.719467043877,-0.533577263355,0.342740893364,71,71,71,66,0,5,,1.21528445147,515.751233012,True,11.8209819794,0.666026890278,4.679079575e-05,5,11,False,0.439726829529,0.497175276279,0.21098099649,0.292214006186,-133.347610474,88.127204895,1.87627112865,10.3425159454,86,513512.744137,1534.60499259,11.2483919983,NOT_AVAILABLE,81.0735534832,8.11719781884,323.439313339,63.9856444613,5.32870500972e-05
2034,4737302,Kepler,-1,1,9.4555885,2.67e-05,54957.214006,0.052138,0.1104,0.0544,0.0329,0.0347,0.4942,0.26,288.9267,39.8118,71.3978,12.6912,11.554,6845.0,7202.0,7323.0,True,,-2147483648,3125-3754-1 ,1635378410781933568,2101231110833752064,1286996,2015.0,288.926670094,0.201212698118,39.811769545,0.294202123923,1.15021426937,0.383929104799,-1.14694126761,1.2682258483,-1.7581758577,0.938997496704,0.252959996462,0.275238275528,-0.55706602335,-0.153067186475,0.701430141926,-0.61346244812,-0.481037884951,-0.799458861351,-0.320227533579,0.156921193004,106,106,106,102,0,4,,0.733983048471,675.066952164,True,7.18374872208,1.81571388245,3.1240258977e-05,5,14,False,0.212354466319,0.233417198062,0.24734428525,0.264596253633,-85.6065979004,79.099899292,2.27681660652,-7.18360710144,114,430782.423709,1320.12502903,11.4391251253,NOT_AVAILABLE,71.3978335383,12.6910520238,301.164701915,61.2191056484,2.94270647092e-05
2050,11817750,Kepler,-1,1,9.7625507,2.8e-05,54954.908603,0.030882,0.0385,0.029,0.0188,0.0203,0.5044,0.15,293.8269,50.0765,82.4519,13.9476,12.25,6930.0,7213.0,7021.0,True,,-2147483648,3564-1714-1 ,1635378410781933568,2135114245266741376,892965,2015.0,293.826810743,0.229743493872,50.0764722077,0.415288878159,1.34181729672,0.542029654601,-6.45011284397,2.65229632851,-9.6014944661,1.21194823459,0.462521702051,0.467845410109,-0.473010867834,-0.169483333826,0.79387652874,-0.742498397827,-0.195368751884,-0.901031255722,0.115772433579,-0.28281250596,97,97,97,89,0,8,,0.906572210443,193.626239483,True,8.84327316284,1.20999801159,2.30602581723e-05,5,13,False,0.469262242317,0.0997441411018,0.317924022675,0.0705798715353,-98.3102874756,74.8660736084,41.3156929016,13.5630407333,104,226827.211645,67.4176105433,12.1355321786,NOT_AVAILABLE,82.4518912879,13.947423533,317.983786243,69.5767557481,3.27679282244e-05
2057,7039026,Kepler,-1,1,9.9439292,2.88e-05,54996.118502,-1.0,-0.0005,-1.0,0.2153,-1.0,1.0,-1.0,293.4486,42.5866,75.4657,10.8451,10.82,6914.0,7123.0,7043.0,True,,-2147483648,3143-1635-1 ,1635378410781933568,2077790107043383296,1184328,2015.0,293.448634993,0.136568381449,42.5865081198,0.217760799601,2.06879092951,0.265102247083,0.857133961938,1.06111004544,-8.3061988188,1.00645168019,0.52078473568,0.553377091885,-0.699580430984,-0.396716117859,0.660801708698,-0.671658813953,-0.599001944065,-0.865438342094,-0.336656659842,0.473319888115,101,101,99,97,2,4,,0.342160568513,270.007606812,True,3.46373343468,7.45439481735,2.66765800916e-05,5,17,True,0.365548729897,0.369154363871,0.104295454919,0.341314136982,-109.032752991,-82.3919525146,21.3486213684,4.35662794113,113,846999.720552,822.027152039,10.7050618962,NOT_AVAILABLE,75.4657121821,10.8449252991,309.888359382,62.8158410046,6.14205626382e-05
2069,8719324,Kepler,3716,1,10.2326979,3e-05,55003.805236,-1.0,-0.0028,-1.0,0.0721,-1.0,1.0,-1.0,301.1143,44.8258,80.184,7.107,11.614,-1.0,-1.0,-1.0,False,,-2147483648,3162-193-1  ,1635378410781933568,2082111015939473664,561649,2015.0,301.114315401,0.166583939681,44.8257928628,0.318954598477,1.58624590257,0.357598375764,5.84247972606,1.39931988708,0.336560090574,1.1777260047,0.158904522657,0.325569540262,-0.647556483746,-0.0727240294218,0.85129147768,-0.642043113708,-0.793270230293,-0.816590309143,-0.609664618969,0.44423186779,81,81,81,77,0,4,,0.433011953416,189.31246827,True,4.31427145004,5.1892914772,2.54662481893e-05,5,14,False,0.457243561745,0.155958980322,0.158172085881,0.419094383717,-122.902084351,68.7870330811,18.3152332306,3.33643960953,108,316793.833782,152.566430055,11.7728282646,NOT_AVAILABLE,80.1840467959,7.10680340853,322.948509028,62.6628853759,1.59069400527e-05
2072,3120320,Kepler,2126,1,10.2656134,3e-05,54959.222315,0.034945,0.1431,0.0127,0.0197,0.021,0.523,0.14,292.292,38.2845,71.1651,9.6731,10.885,5676.0,5904.0,5893.0,True,,-2147483648,3134-38-1   ,1635378410781933568,2051939970197342976,1438055,2015.0,292.292011838,0.136602825089,38.2843277827,0.206104126883,3.68434201798,0.266579498375,9.05534689124,0.92469710858,-31.7102533102,0.893795035418,0.484051197767,0.444717019796,-0.687475264072,-0.283988118172,0.714918971062,-0.697384655476,-0.570632100105,-0.832851648331,-0.207418590784,0.395013779402,81,81,79,80,2,1,,0.2620483781,66.2867476372,True,2.72956490517,11.975976944,2.63311449089e-05,5,13,False,0.253476083279,0.27852037549,0.172014355659,0.512547254562,-141.211257935,-72.9552154541,21.8766479492,-2.72328734398,92,803750.649263,1466.50529013,10.761966722,NOT_AVAILABLE,71.1649697212,9.67281610035,305.340400096,59.018892976,4.91533609118e-05
2074,9592705,Kepler,288,1,10.275301,3e-05,54969.172625,0.054382,0.0002,-1.0,0.0299,-1.0,1.0,0.24,293.7165,46.2267,78.8707,12.3151,11.02,-1.0,-1.0,-1.0,True,,-2147483648,3556-1998-1 ,1635378410781933568,2128069330670665216,1160317,2015.0,293.71646532,0.202515508287,46.2266859418,0.27480272146,2.63898515558,0.311847544135,0.24785306826,0.893610726457,13.2798911365,0.832145784672,-0.285715967417,-0.247272118926,-0.488682597876,0.353719353676,0.787228882313,-0.354530185461,-0.779043495655,-0.589892864227,-0.514278411865,-0.00976698100567,88,88,88,85,0,3,,0.382053318473,249.486922475,True,3.83553695679,6.1056842804,2.96028847515e-05,5,15,False,0.204235345125,0.138853147626,0.0670855268836,0.229889512062,-171.118942261,64.9769973755,7.68856954575,1.74025189877,107,697645.361451,1305.24386502,10.9156832863,NOT_AVAILABLE,78.8707691682,12.3149779176,313.434543487,66.1266764079,7.37655823354e-05
